Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,8.0,15.0,True
3,7.0,10.0,8.0,True
4,9.0,10.0,13.0,True
5,15.0,7.0,3.0,True
6,1.0,15.0,2.0,True
7,7.0,14.0,15.0,True
8,10.0,8.0,9.0,True
9,10.0,11.0,15.0,True
10,4.0,3.0,1.0,True
11,14.0,15.0,7.0,True
12,7.0,8.0,3.0,True
13,8.0,4.0,3.0,True
