Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,8.0,7.0,True
3,10.0,13.0,4.0,True
4,7.0,8.0,3.0,True
5,14.0,1.0,15.0,True
6,4.0,15.0,14.0,True
7,5.0,9.0,6.0,True
8,15.0,11.0,8.0,True
9,1.0,7.0,2.0,True
10,8.0,10.0,11.0,True
11,2.0,3.0,14.0,True
12,9.0,7.0,4.0,True
13,,,,False
