phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.12981296332008288,0.9651909882676175,طبيعي,High
future_forecast,2,11,0.0989942140129932,1.037820911498007,طبيعي,Medium
future_forecast,3,12,0.12319815987039244,0.8927683693029335,طبيعي,Medium
future_forecast,4,13,0.0739986424212054,1.4058738781998548,طبيعي,Medium
future_forecast,5,14,0.11796050240940599,0.9704165370415114,طبيعي,Medium
future_forecast,6,15,0.11209277328602218,1.0451110020028715,طبيعي,Low
future_forecast,7,1,0.15062231751549388,0.4925332901251957,طبيعي,Low
future_forecast,8,2,0.1695998814436307,0.5784840373273179,طبيعي,Low
future_forecast,9,3,0.12487381470862101,0.8332971443394072,طبيعي,Low
future_forecast,10,4,0.10997378376569081,0.8660839627642112,طبيعي,Low
