day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,39.27926673976552
2,10,7,70.0,38.64466581503882
3,10,5,50.0,44.69632433102545
4,10,4,40.0,14.164023460999054
5,11,4,36.36363636363637,68.66702470246426
6,11,4,36.36363636363637,25.661562354593848
7,11,4,36.36363636363637,95.81432164517261
8,11,3,27.27272727272727,19.429053723203094
9,11,4,36.36363636363637,34.59758213955459
10,11,4,36.36363636363637,96.38005402273701
11,11,6,54.54545454545454,68.30336432059823
12,11,4,36.36363636363637,90.84335771133459
13,11,6,54.54545454545454,75.73836116127892
14,11,7,63.63636363636363,78.35404819153635
15,11,5,45.45454545454545,107.2441855703311
