day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,50.64966401071459
2,10,2,20.0,82.40696600158384
3,10,6,60.0,114.22635343743484
4,10,5,50.0,101.08634820192556
5,11,2,18.181818181818183,105.64954310347304
6,11,3,27.27272727272727,165.71571867952406
7,11,3,27.27272727272727,151.89133980401348
8,11,4,36.36363636363637,237.10533620368125
9,11,3,27.27272727272727,185.37621209326673
10,11,3,27.27272727272727,195.34624700237308
11,11,5,45.45454545454545,98.13080136475466
12,11,3,27.27272727272727,101.29622545100528
13,11,2,18.181818181818183,21.32572347017524
14,11,2,18.181818181818183,17.678673746504625
15,11,1,9.090909090909092,84.5307740551533
