phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.16387854092289592,1.2436608108374576,طبيعي,High
future_forecast,2,10,0.20200673582707976,0.8472861757493528,طبيعي,Medium
future_forecast,3,11,0.2372902668812819,0.8359515176946469,طبيعي,Medium
future_forecast,4,12,0.2473003401707007,0.7802134335638287,طبيعي,Medium
future_forecast,5,13,0.24673954151893937,0.9916691096677098,طبيعي,Medium
future_forecast,6,14,0.25187515981482705,0.7528802402871723,طبيعي,Low
future_forecast,7,15,0.2287513437733379,0.8301041329044118,طبيعي,Low
future_forecast,8,1,0.22157599504844616,0.9112003124429233,طبيعي,Low
future_forecast,9,2,0.18117444396557228,1.424551436794004,طبيعي,Low
future_forecast,10,3,0.1825404310735377,1.299897476836115,طبيعي,Low
