DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.8006548972486527,0.19047619047619047,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
2,11,0.36999480542470076,0.15842619345690473,1,7.6923076923076925,1,7.6923076923076925,0,0.0
3,11,1.388112599276335,1.01148168397958,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
4,11,1.585409798773273,0.668027064761631,4,30.76923076923077,4,30.76923076923077,3,23.076923076923077
5,12,1.9331792435237432,0.39930071369312836,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
6,11,1.0462958490029381,0.54241435562769,3,25.0,3,25.0,2,16.666666666666664
7,11,0.361264073853837,0.39642509410549204,0,0.0,0,0.0,0,0.0
8,11,1.0790261761314395,0.5798473089779966,5,41.66666666666667,3,25.0,2,16.666666666666664
9,11,1.1083693763210332,0.4390556397556288,3,25.0,3,25.0,2,16.666666666666664
10,11,0.5932621687554576,0.3022028035679943,2,16.666666666666664,1,8.333333333333332,0,0.0
11,11,1.3759391445839677,0.6616985738141576,5,41.66666666666667,4,33.33333333333333,3,25.0
12,11,0.5958469232999931,0.12110280855439226,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
13,11,0.7666191371589314,0.32944660373846046,3,25.0,3,25.0,1,8.333333333333332
14,11,0.7279794730341774,0.6258464777916782,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,1.314459051861113,0.5221208270761534,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
