day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,5,55.55555555555556,270.64168795600733
2,9,1,11.11111111111111,7.767669699090285
3,9,4,44.44444444444444,104.54983784451848
4,9,2,22.22222222222222,263.29406556669215
5,10,3,30.0,130.17436860336787
6,10,4,40.0,373.9021565276761
7,10,3,30.0,161.78471103282777
8,10,3,30.0,267.33084330448816
9,10,5,50.0,307.027488733656
10,10,0,0.0,0.0
11,10,4,40.0,111.86221777182845
12,10,2,20.0,13.65743431197738
13,10,0,0.0,0.0
14,10,1,10.0,4.05476566614007
15,10,6,60.0,151.37764318291485
