day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,172.29336533432175
2,10,2,20.0,95.56509242041327
3,10,5,50.0,184.60079291607585
4,10,5,50.0,57.17629652081007
5,11,4,36.36363636363637,169.77134097723308
6,11,3,27.27272727272727,87.43176374521066
7,11,5,45.45454545454545,110.78105718618436
8,11,4,36.36363636363637,334.72399435032844
9,11,7,63.63636363636363,146.97090436070243
10,11,4,36.36363636363637,51.89300608359997
11,11,3,27.27272727272727,252.19262132917456
12,11,5,45.45454545454545,155.070904698745
13,11,4,36.36363636363637,57.48230134395826
14,11,1,9.090909090909092,16.587301242518638
15,11,3,27.27272727272727,29.799346290047467
