Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,7.0,10.0,True
3,15.0,14.0,1.0,True
4,10.0,11.0,3.0,True
5,14.0,13.0,15.0,True
6,3.0,1.0,8.0,True
7,1.0,10.0,11.0,True
8,7.0,10.0,8.0,True
9,3.0,7.0,2.0,True
10,7.0,11.0,15.0,True
11,3.0,6.0,7.0,True
12,1.0,8.0,2.0,True
13,2.0,4.0,3.0,True
