phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10142973662858996,0.7755392438833987,طبيعي,High
future_forecast,2,10,0.1323213480958008,0.6003951069221077,طبيعي,Medium
future_forecast,3,11,0.10959371364727341,1.2250200297092768,طبيعي,Medium
future_forecast,4,12,0.09201735568552621,1.7589908094504019,طبيعي,Medium
future_forecast,5,13,0.09510956752124418,1.4277027605985457,طبيعي,Medium
future_forecast,6,14,0.10479788168974993,1.0121477854366916,طبيعي,Low
future_forecast,7,15,0.10803669031475883,0.8677780768701155,طبيعي,Low
future_forecast,8,1,0.10794804242808499,0.8631541342981307,طبيعي,Low
future_forecast,9,2,0.10319140417841635,1.2090162955354615,طبيعي,Low
future_forecast,10,3,0.10021305026525651,1.2813681112169528,طبيعي,Low
