day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,92.26882470727898
2,10,3,30.0,139.15257630102363
3,10,4,40.0,87.46994230601821
4,10,2,20.0,150.23948749540963
5,11,3,27.27272727272727,94.88901354318249
6,11,5,45.45454545454545,116.01696124935852
7,11,5,45.45454545454545,31.682206628825874
8,11,4,36.36363636363637,57.1260644715765
9,11,5,45.45454545454545,84.4565073579221
10,11,4,36.36363636363637,39.51464649260021
11,11,5,45.45454545454545,41.32001580319559
12,11,3,27.27272727272727,101.40045286470472
13,11,2,18.181818181818183,37.68158615260091
14,11,2,18.181818181818183,267.0967026525659
15,11,4,36.36363636363637,255.7228888326924
