day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,84.35352249465086
2,9,1,11.11111111111111,10.855528652138812
3,9,3,33.33333333333333,195.3556486643016
4,9,5,55.55555555555556,237.0899192638402
5,10,6,60.0,113.57045064830005
6,10,5,50.0,207.39049493120666
7,10,2,20.0,204.5162138873115
8,10,3,30.0,248.5264192207632
9,10,1,10.0,186.69880232158565
10,10,4,40.0,83.98634881234658
11,10,3,30.0,155.6654556241183
12,10,5,50.0,139.73080516841588
13,10,1,10.0,189.7158438766777
14,10,3,30.0,335.996867488692
15,10,1,10.0,41.178086660885825
