day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,184.04218604598887
2,10,4,40.0,87.64593371358127
3,10,2,20.0,230.41495940671032
4,10,3,30.0,129.8834132153908
5,11,3,27.27272727272727,127.82805251426129
6,11,6,54.54545454545454,84.46803562651046
7,11,4,36.36363636363637,73.4872083746055
8,11,5,45.45454545454545,92.9389321296834
9,11,4,36.36363636363637,41.106563594034206
10,11,3,27.27272727272727,32.653800600949126
11,11,5,45.45454545454545,53.83260824271512
12,11,5,45.45454545454545,109.64729090830966
13,11,5,45.45454545454545,96.527444530549
14,11,3,27.27272727272727,138.0026086151341
15,11,3,27.27272727272727,94.5927068271668
