Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,8.0,5.0,True
3,3.0,7.0,4.0,True
4,10.0,11.0,6.0,True
5,4.0,2.0,3.0,True
6,7.0,9.0,2.0,True
7,8.0,6.0,7.0,True
8,6.0,15.0,9.0,True
9,1.0,9.0,13.0,True
10,14.0,15.0,1.0,True
11,1.0,12.0,2.0,True
12,11.0,3.0,1.0,True
