phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10061771881860347,1.0321862674518187,طبيعي,High
future_forecast,2,10,0.1724346027576184,0.6764743580299823,طبيعي,Medium
future_forecast,3,11,0.13765975158863006,0.8963842756694794,طبيعي,Medium
future_forecast,4,12,0.10350357169564774,1.021599908888581,طبيعي,Medium
future_forecast,5,13,0.13388124819604352,0.8190543573213986,طبيعي,Medium
future_forecast,6,14,0.15383898985778674,0.8920779553657758,طبيعي,Low
future_forecast,7,15,0.18161465190479656,0.6369450443404567,طبيعي,Low
future_forecast,8,1,0.1788095897533296,0.9670254604939523,طبيعي,Low
future_forecast,9,2,0.20474650413454654,1.1308852506977294,طبيعي,Low
future_forecast,10,3,0.24218228254445318,1.1395604506755563,طبيعي,Low
