day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,178.41207881338786
2,10,5,50.0,155.18998815017537
3,10,5,50.0,91.64645893505664
4,10,3,30.0,218.17867090742706
5,11,4,36.36363636363637,34.28262330148246
6,11,4,36.36363636363637,80.25877990597463
7,11,3,27.27272727272727,185.46333153487
8,11,4,36.36363636363637,108.57916605026298
9,11,7,63.63636363636363,103.37416198547471
10,11,4,36.36363636363637,136.07586029567682
11,11,5,45.45454545454545,62.77728475356012
12,11,3,27.27272727272727,100.14172661095478
13,11,2,18.181818181818183,105.28322196783806
14,11,3,27.27272727272727,125.97992642075958
15,11,3,27.27272727272727,197.75728803475343
