phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.24082312914589682,1.5778013733902456,طبيعي,High
future_forecast,2,10,0.22397792202225786,1.587399701175202,طبيعي,Medium
future_forecast,3,11,0.16506859601008309,1.4272726901914443,طبيعي,Medium
future_forecast,4,12,0.1520013905549315,1.1842929620821727,طبيعي,Medium
future_forecast,5,13,0.08823688291850727,1.5477021061832772,طبيعي,Medium
future_forecast,6,14,0.11009394714760656,0.7655368606368779,طبيعي,Low
future_forecast,7,15,0.07538787600939795,0.48577281068252043,طبيعي,Low
future_forecast,8,1,0.06429478585056277,1.3291029971197492,طبيعي,Low
future_forecast,9,2,0.05434075952368764,0.6466534002093854,طبيعي,Low
future_forecast,10,3,0.049268291548225276,0.4208625642353049,طبيعي,Low
