day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,121.71121924242999
2,10,1,10.0,13.007526767730315
3,10,3,30.0,156.95243981505868
4,10,3,30.0,143.9393586191009
5,11,1,9.090909090909092,23.61702127659575
6,11,3,27.27272727272727,41.93427252680533
7,11,4,36.36363636363637,74.47965858759142
8,11,4,36.36363636363637,219.83390188120458
9,11,3,27.27272727272727,62.81671318136216
10,11,4,36.36363636363637,147.31575503759242
11,11,5,45.45454545454545,127.35076986803251
12,11,4,36.36363636363637,152.65200244059116
13,11,5,45.45454545454545,133.48427720189218
14,11,5,45.45454545454545,194.37193647372754
15,11,5,45.45454545454545,164.26202418258077
