phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.20995563233279524,1.1272119951522834,طبيعي,High
future_forecast,2,10,0.10422787012424638,1.012273407512679,طبيعي,Medium
future_forecast,3,11,0.07006483639757322,0.8364806808088762,طبيعي,Medium
future_forecast,4,12,0.10151365630817102,0.8283901811463817,طبيعي,Medium
future_forecast,5,13,0.2463184315685911,1.2951735867597072,طبيعي,Medium
future_forecast,6,14,0.23434803480913063,1.4120072066169562,طبيعي,Low
future_forecast,7,15,0.06874582594416595,0.5377112242725534,طبيعي,Low
future_forecast,8,1,0.06990770817610288,1.1563592115492545,طبيعي,Low
future_forecast,9,2,0.1013020680892992,1.1362421998544419,طبيعي,Low
future_forecast,10,3,0.16848090908936317,1.1025148896928751,طبيعي,Low
