day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,5,55.55555555555556,115.99501457292192
2,9,2,22.22222222222222,312.4168413675855
3,9,6,66.66666666666666,79.75575383808228
4,9,4,44.44444444444444,56.251033228063704
5,10,3,30.0,142.63444774466248
6,10,2,20.0,41.51868990341474
7,10,3,30.0,253.78633043820398
8,10,5,50.0,126.20316321895935
9,10,5,50.0,138.84819484126842
10,10,1,10.0,22.69560884810997
11,10,2,20.0,190.0797342734832
12,10,1,10.0,68.12384197988352
13,10,3,30.0,179.48647394265512
14,10,4,40.0,180.20988358357496
15,10,3,30.0,272.6657913170265
