day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,65.25825886402359
2,10,5,50.0,13.260138238728771
3,10,6,60.0,63.72330567434225
4,10,2,20.0,50.519303925520774
5,11,3,27.27272727272727,50.16334220500925
6,11,4,36.36363636363637,128.15033834081396
7,11,4,36.36363636363637,50.63159627526607
8,11,5,45.45454545454545,60.74556755214345
9,11,6,54.54545454545454,135.5225126255838
10,11,4,36.36363636363637,132.12072607811587
11,11,3,27.27272727272727,75.81714392006218
12,11,1,9.090909090909092,18.461014059257618
13,11,3,27.27272727272727,33.31839226892576
14,11,2,18.181818181818183,211.40289200725334
15,11,1,9.090909090909092,17.996907097685334
