day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,148.79592302494007
2,10,2,20.0,507.97690872440273
3,10,3,30.0,139.50879130870717
4,10,3,30.0,100.84857274622469
5,11,3,27.27272727272727,98.78473733531843
6,11,3,27.27272727272727,57.95726258609119
7,11,7,63.63636363636363,140.54706678854694
8,11,4,36.36363636363637,223.77755421380184
9,11,5,45.45454545454545,40.25299063440569
10,11,4,36.36363636363637,73.71083121770229
11,11,5,45.45454545454545,170.10901686462137
12,11,2,18.181818181818183,8.601972368794398
13,11,3,27.27272727272727,90.97387216683414
14,11,4,36.36363636363637,162.87728838395319
15,11,1,9.090909090909092,11.15101912107157
