DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.6368704318826093,0.2328283709003659,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
2,11,1.3892086721391028,0.48529934709381906,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
3,11,1.0567971788378716,0.7055950220734272,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
4,11,1.5978078763554748,0.6315958153057254,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
5,12,0.5983085584251379,0.4960067700993134,2,15.384615384615385,2,15.384615384615385,0,0.0
6,12,1.1224844181090559,0.607126799324797,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
7,12,0.7632267896236784,0.49111962055867053,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
8,11,1.8577963096892434,1.0331330596882253,5,41.66666666666667,5,41.66666666666667,4,33.33333333333333
9,11,1.7419010740111096,1.4090040214445925,6,50.0,5,41.66666666666667,5,41.66666666666667
10,11,1.2118833634007171,0.6242288108579465,4,33.33333333333333,3,25.0,3,25.0
11,11,1.0706682094760978,0.5628787371598037,3,25.0,3,25.0,2,16.666666666666664
12,11,0.6629227923635944,0.5784060541775689,2,16.666666666666664,1,8.333333333333332,0,0.0
13,11,0.8670104996282906,0.4770166408281096,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
14,11,1.609099506616704,0.8458268847148489,3,25.0,3,25.0,2,16.666666666666664
15,11,0.946607759969724,0.76522057254352,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
