Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,9.0,10.0,True
3,10.0,9.0,6.0,True
4,6.0,13.0,4.0,True
5,1.0,3.0,2.0,True
6,3.0,13.0,14.0,True
7,3.0,4.0,7.0,True
8,8.0,7.0,14.0,True
9,2.0,13.0,4.0,True
10,1.0,13.0,14.0,True
11,3.0,4.0,6.0,True
12,1.0,13.0,10.0,True
13,4.0,2.0,1.0,True
