day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,39.97431329959627
2,10,3,30.0,58.75421038490909
3,10,2,20.0,184.60321641684305
4,10,5,50.0,79.67626907308188
5,11,5,45.45454545454545,38.02848279473641
6,11,6,54.54545454545454,52.97473919214059
7,11,3,27.27272727272727,41.90546320516287
8,11,3,27.27272727272727,68.60877954416308
9,11,4,36.36363636363637,93.64334687640684
10,11,3,27.27272727272727,123.33505503765845
11,11,4,36.36363636363637,44.931410562657156
12,11,2,18.181818181818183,107.9097755500892
13,11,6,54.54545454545454,93.7311340565202
14,11,5,45.45454545454545,92.4829377389334
15,11,1,9.090909090909092,23.513043143655054
