phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.28374435730103703,1.3286773882233802,طبيعي,High
future_forecast,2,11,0.24682359574279916,1.4298586067754149,طبيعي,Medium
future_forecast,3,12,0.35666478325154305,0.6996774672721958,طبيعي,Medium
future_forecast,4,13,0.2573105001408094,1.2515842018667405,طبيعي,Medium
future_forecast,5,14,0.35769975908792373,0.7710215354983198,طبيعي,Medium
future_forecast,6,15,0.3113880148167373,0.8488254155227839,طبيعي,Low
future_forecast,7,1,0.28565699477020184,1.0551885268165044,طبيعي,Low
future_forecast,8,2,0.2780136732486178,1.063287240819192,طبيعي,Low
future_forecast,9,3,0.18262302145930775,1.4686415840560805,طبيعي,Low
future_forecast,10,4,0.2973285987062852,0.3465263478019059,طبيعي,Low
