Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,10.0,12.0,True
3,6.0,7.0,15.0,True
4,6.0,7.0,10.0,True
5,13.0,12.0,10.0,True
6,5.0,4.0,2.0,True
7,15.0,10.0,1.0,True
8,10.0,14.0,7.0,True
9,11.0,7.0,10.0,True
10,2.0,1.0,13.0,True
11,13.0,6.0,9.0,True
12,6.0,1.0,3.0,True
13,4.0,3.0,2.0,True
