Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,9.0,7.0,True
3,15.0,13.0,1.0,True
4,7.0,4.0,9.0,True
5,15.0,12.0,14.0,True
6,14.0,1.0,2.0,True
7,3.0,1.0,2.0,True
8,14.0,7.0,8.0,True
9,5.0,6.0,2.0,True
10,8.0,9.0,15.0,True
11,11.0,14.0,1.0,True
12,9.0,4.0,3.0,True
13,5.0,1.0,6.0,True
