day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,211.08859636864858
2,10,7,70.0,37.50314686717792
3,10,4,40.0,22.847699230494758
4,10,2,20.0,36.45172455395673
5,11,4,36.36363636363637,31.71316984045495
6,11,3,27.27272727272727,86.98667177629396
7,11,4,36.36363636363637,133.14304752102086
8,11,5,45.45454545454545,44.1492764908451
9,11,3,27.27272727272727,329.399811674839
10,11,2,18.181818181818183,126.92131141432215
11,11,4,36.36363636363637,39.16817682088184
12,11,4,36.36363636363637,49.828075870507874
13,11,4,36.36363636363637,76.50759599305337
14,11,2,18.181818181818183,42.375043203468174
15,11,1,9.090909090909092,10.01075988401312
