Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,6.0,9.0,True
3,2.0,10.0,11.0,True
4,15.0,2.0,11.0,True
5,14.0,6.0,10.0,True
6,2.0,13.0,10.0,True
7,6.0,13.0,15.0,True
8,8.0,5.0,12.0,True
9,12.0,4.0,11.0,True
10,3.0,4.0,2.0,True
11,7.0,2.0,11.0,True
12,10.0,6.0,5.0,True
13,1.0,3.0,2.0,True
