phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.23601308642345778,0.7500487795850336,طبيعي,High
future_forecast,2,10,0.33952503576018433,0.9246022922695171,طبيعي,Medium
future_forecast,3,11,0.35102364167429256,0.9091488046977282,طبيعي,Medium
future_forecast,4,12,0.23948855823495646,1.575462270429722,طبيعي,Medium
future_forecast,5,13,0.18940601115699604,0.4350033486579836,طبيعي,Medium
future_forecast,6,14,0.3163400100837739,1.2348817865438215,طبيعي,Low
future_forecast,7,15,0.41536051287731673,1.6257792580710342,طبيعي,Low
future_forecast,8,1,0.433725617607827,0.6108048175000516,طبيعي,Low
future_forecast,9,2,0.35454415199443934,0.7550107082418336,طبيعي,Low
future_forecast,10,3,0.27148067408975834,0.3476803212173867,طبيعي,Low
