day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,190.07447632908318
2,10,4,40.0,64.44808916799373
3,10,6,60.0,130.850596021441
4,10,2,20.0,9.47392656657351
5,11,1,9.090909090909092,12.675224558785558
6,11,3,27.27272727272727,47.7153518290472
7,11,5,45.45454545454545,183.4955274369279
8,11,4,36.36363636363637,180.99232048975472
9,11,4,36.36363636363637,151.45908091266378
10,11,5,45.45454545454545,127.96875572807112
11,11,4,36.36363636363637,47.95091353956483
12,11,2,18.181818181818183,35.46095265592747
13,11,3,27.27272727272727,97.75156421615854
14,11,1,9.090909090909092,560.8043290001211
15,11,4,36.36363636363637,77.55235163165881
