day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,11,6,54.54545454545454,41.10240971205086
2,11,5,45.45454545454545,118.75274457117625
3,11,2,18.181818181818183,24.74044817946882
4,11,5,45.45454545454545,72.27015473128242
5,12,7,58.333333333333336,42.59203610233393
6,12,3,25.0,59.94518591133101
7,12,5,41.66666666666667,112.23907017198503
8,12,4,33.33333333333333,11.3418470378986
9,12,5,41.66666666666667,27.63059126753692
10,12,4,33.33333333333333,49.3981784594193
11,12,4,33.33333333333333,34.85166007313169
12,12,3,25.0,189.05078370438562
13,12,3,25.0,25.76863999217421
14,12,3,25.0,39.349430622598376
15,12,6,50.0,54.36092330601995
