phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.0742987052739344,0.8446365061696103,طبيعي,High
future_forecast,2,10,0.03403038390654039,0.5921491112625472,طبيعي,Medium
future_forecast,3,11,0.040143807967910554,0.7632410216846541,طبيعي,Medium
future_forecast,4,12,0.09797937451570968,0.9576391198301605,طبيعي,Medium
future_forecast,5,13,0.11814957671851489,1.0776156989408403,طبيعي,Medium
future_forecast,6,14,0.049971668312521804,0.9921431073729409,طبيعي,Low
future_forecast,7,15,0.023942099442034175,0.6239132520937205,طبيعي,Low
future_forecast,8,1,0.02483587288497015,0.978184727090819,طبيعي,Low
future_forecast,9,2,0.07547003444530491,0.8499918568115192,طبيعي,Low
future_forecast,10,3,0.07614730031120052,1.2736346379946462,طبيعي,Low
