Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,12.0,14.0,True
3,1.0,14.0,8.0,True
4,10.0,12.0,7.0,True
5,9.0,8.0,12.0,True
6,5.0,3.0,1.0,True
7,10.0,4.0,14.0,True
8,7.0,15.0,14.0,True
9,8.0,13.0,7.0,True
10,15.0,3.0,2.0,True
11,1.0,2.0,3.0,True
12,5.0,10.0,14.0,True
13,2.0,3.0,1.0,True
