phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.03754439070954891,1.3160551765685666,طبيعي,High
future_forecast,2,10,0.051741855521559986,0.9250841695804873,طبيعي,Medium
future_forecast,3,11,0.04043785821987138,1.0483839668808004,طبيعي,Medium
future_forecast,4,12,0.06530393075198668,0.9580794525165434,طبيعي,Medium
future_forecast,5,13,0.04037754291955233,0.9523835553778462,طبيعي,Medium
future_forecast,6,14,0.05899636720708597,0.8957529085038813,طبيعي,Low
future_forecast,7,15,0.06475510452112533,1.009244394507162,طبيعي,Low
future_forecast,8,1,0.047033554334222225,1.6831134053989203,طبيعي,Low
future_forecast,9,2,0.03344752887884286,1.3324254558468531,طبيعي,Low
future_forecast,10,3,0.02438553094156265,1.1721415788878338,طبيعي,Low
