Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,9.0,15.0,True
3,10.0,11.0,1.0,True
4,5.0,10.0,6.0,True
5,13.0,12.0,4.0,True
6,8.0,4.0,9.0,True
7,15.0,14.0,8.0,True
8,8.0,10.0,9.0,True
9,7.0,2.0,4.0,True
