phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,7,0.09512342221154899,0.47213694817517415,طبيعي,High
future_forecast,2,8,0.06325994000714193,0.745094839662798,طبيعي,Medium
future_forecast,3,9,0.047285656083335195,1.7869710749907635,طبيعي,Medium
future_forecast,4,10,0.04091353964613108,1.4412640670851473,طبيعي,Medium
future_forecast,5,11,0.03935655467402091,0.7398886078353442,طبيعي,Medium
future_forecast,6,12,0.03390023547329064,0.6432706323506482,طبيعي,Low
future_forecast,7,13,0.028190115901792268,0.7543916754311493,طبيعي,Low
future_forecast,8,14,0.027287897577359863,1.4871269184444529,طبيعي,Low
future_forecast,9,15,0.028495853125434487,0.48742787119795195,طبيعي,Low
future_forecast,10,1,0.02448012522610908,1.8012303524735638,طبيعي,Low
