Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,11.0,12.0,True
3,9.0,4.0,13.0,True
4,6.0,1.0,4.0,True
5,11.0,12.0,8.0,True
6,4.0,3.0,12.0,True
7,14.0,5.0,10.0,True
8,7.0,6.0,13.0,True
9,2.0,8.0,14.0,True
10,13.0,10.0,9.0,True
11,15.0,9.0,6.0,True
12,14.0,11.0,10.0,True
13,2.0,1.0,6.0,True
