Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,11.0,12.0,True
3,14.0,9.0,10.0,True
4,14.0,3.0,6.0,True
5,9.0,13.0,8.0,True
6,5.0,4.0,12.0,True
7,8.0,7.0,10.0,True
8,14.0,3.0,15.0,True
9,2.0,5.0,7.0,True
10,14.0,13.0,11.0,True
11,10.0,15.0,13.0,True
12,2.0,13.0,1.0,True
