phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.23853109708873516,0.5030147216335122,طبيعي,High
future_forecast,2,11,0.2611695790359449,1.151905818511643,طبيعي,Medium
future_forecast,3,12,0.24079093282501748,1.7497655325698311,طبيعي,Medium
future_forecast,4,13,0.2629504676957617,0.8760254564482406,طبيعي,Medium
future_forecast,5,14,0.26822900641866454,0.7849503111570827,طبيعي,Medium
future_forecast,6,15,0.21170954328132943,1.1153024616312108,طبيعي,Low
future_forecast,7,1,0.1964126182181377,1.253079936970227,طبيعي,Low
future_forecast,8,2,0.18453519482949518,0.5802882137343974,طبيعي,Low
future_forecast,9,3,0.1328796013086664,1.21881011434102,طبيعي,Low
future_forecast,10,4,0.09205901524643464,1.694548460924645,طبيعي,Low
