day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,61.20099739463363
2,10,4,40.0,57.77079131173778
3,10,4,40.0,49.48342557164347
4,10,5,50.0,119.2996762417664
5,11,3,27.27272727272727,22.5502570783617
6,11,2,18.181818181818183,157.4585994101216
7,11,4,36.36363636363637,39.73742633942846
8,11,2,18.181818181818183,112.11061277343562
9,11,4,36.36363636363637,31.56664258674241
10,11,3,27.27272727272727,110.96387251697068
11,11,6,54.54545454545454,138.58778258424059
12,11,3,27.27272727272727,66.41453780237624
13,11,5,45.45454545454545,87.64878792940348
14,11,4,36.36363636363637,108.46028327919747
15,11,3,27.27272727272727,48.64750334254478
