Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,15.0,5.0,True
3,8.0,10.0,12.0,True
4,14.0,11.0,5.0,True
5,13.0,3.0,12.0,True
6,11.0,13.0,14.0,True
7,6.0,3.0,4.0,True
8,12.0,1.0,6.0,True
9,6.0,1.0,7.0,True
10,11.0,10.0,15.0,True
11,4.0,3.0,1.0,True
12,6.0,11.0,2.0,True
