day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,159.89680344005907
2,10,3,30.0,90.11426839655446
3,10,3,30.0,40.55837435201142
4,10,4,40.0,40.030554086609456
5,11,4,36.36363636363637,24.72409454577334
6,11,2,18.181818181818183,126.2926465815044
7,11,4,36.36363636363637,221.89832959376488
8,11,5,45.45454545454545,138.89327655640878
9,11,3,27.27272727272727,93.80463179869044
10,11,5,45.45454545454545,30.183381815245887
11,11,4,36.36363636363637,153.7346042166525
12,11,5,45.45454545454545,228.00584041456577
13,11,7,63.63636363636363,96.00459373800668
14,11,5,45.45454545454545,146.1414493878179
15,11,4,36.36363636363637,111.48753238452345
