phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.1599040520719488,1.6414719100483663,طبيعي,High
future_forecast,2,11,0.1542990289209137,2.052367375653401,طبيعي,Medium
future_forecast,3,12,0.109899091196252,0.9059470459982822,طبيعي,Medium
future_forecast,4,13,0.12928989238511454,0.4418967093771654,طبيعي,Medium
future_forecast,5,14,0.13015763997887897,1.6991976782640947,طبيعي,Medium
future_forecast,6,15,0.14909815374922442,1.0301320416276174,طبيعي,Low
future_forecast,7,1,0.1507664096045256,1.0351980947429877,طبيعي,Low
future_forecast,8,2,0.1320966661183215,1.3907305689361016,طبيعي,Low
future_forecast,9,3,0.07963161779255938,0.40854270063375214,طبيعي,Low
future_forecast,10,4,0.06781294604742426,1.0233495413876257,طبيعي,Low
