phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.047958308237961454,0.7174507495780141,طبيعي,High
future_forecast,2,11,0.06537482215678853,1.006339231367379,طبيعي,Medium
future_forecast,3,12,0.0717882951476278,0.9843451000297043,طبيعي,Medium
future_forecast,4,13,0.11002296867998947,0.7805304361632465,طبيعي,Medium
future_forecast,5,14,0.1207940857966113,0.6852898290966544,طبيعي,Medium
future_forecast,6,15,0.16690960216618733,0.9546136232198354,طبيعي,Low
future_forecast,7,1,0.13872760770979314,0.9178167445599434,طبيعي,Low
future_forecast,8,2,0.1230518862911499,1.04492626969437,طبيعي,Low
future_forecast,9,3,0.18131132693893834,0.804091997771838,طبيعي,Low
future_forecast,10,4,0.1965685177326496,1.3027269605589764,طبيعي,Low
