phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.14918755138416032,1.105262128330056,طبيعي,High
future_forecast,2,10,0.1175710927319607,0.7272910791451301,طبيعي,Medium
future_forecast,3,11,0.13153731477945935,0.8423157894963108,طبيعي,Medium
future_forecast,4,12,0.11564063940665485,1.0908896865220317,طبيعي,Medium
future_forecast,5,13,0.0944166042398972,0.756776167065066,طبيعي,Medium
future_forecast,6,14,0.08495154707653615,0.8634341965110912,طبيعي,Low
future_forecast,7,15,0.06293233825787678,0.5741757783833656,طبيعي,Low
future_forecast,8,1,0.06444074623836983,2.2040940110839706,طبيعي,Low
future_forecast,9,2,0.05450070997255237,1.0722779580726904,طبيعي,Low
future_forecast,10,3,0.06010819970647541,0.8872903440765705,طبيعي,Low
