day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,33.122568519062455
2,10,4,40.0,32.48074084094938
3,10,5,50.0,108.55950951096861
4,10,3,30.0,51.0494525059981
5,11,3,27.27272727272727,39.3552541258695
6,11,5,45.45454545454545,25.134014737272423
7,11,2,18.181818181818183,52.96865193419931
8,11,4,36.36363636363637,51.41029881908622
9,11,5,45.45454545454545,64.99065816313778
10,11,4,36.36363636363637,97.00930439581867
11,11,4,36.36363636363637,43.429029743083234
12,11,5,45.45454545454545,136.01636795143276
13,11,5,45.45454545454545,59.54182836754637
14,11,5,45.45454545454545,98.02741048580063
15,11,5,45.45454545454545,53.36203751459529
