phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.03046672008745366,0.9022382703135204,طبيعي,High
future_forecast,2,10,0.034546458756788447,1.0763645027487567,طبيعي,Medium
future_forecast,3,11,0.034086020205044004,1.062842637637185,طبيعي,Medium
future_forecast,4,12,0.03176943683412083,1.3974241413611361,طبيعي,Medium
future_forecast,5,13,0.04882646946454463,1.1893722504493853,طبيعي,Medium
future_forecast,6,14,0.037544742183056576,0.8074344010386342,طبيعي,Low
future_forecast,7,15,0.04701812452088805,0.7572988368409909,طبيعي,Low
future_forecast,8,1,0.03947618412655107,0.9458417612109169,طبيعي,Low
future_forecast,9,2,0.05924970569168786,0.9550062086122793,طبيعي,Low
future_forecast,10,3,0.08790330052363377,1.1039922064799494,طبيعي,Low
