Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,8.0,13.0,True
3,8.0,9.0,2.0,True
4,7.0,11.0,9.0,True
5,7.0,2.0,4.0,True
6,1.0,9.0,14.0,True
7,14.0,3.0,12.0,True
8,2.0,1.0,14.0,True
9,7.0,13.0,11.0,True
10,14.0,1.0,4.0,True
11,4.0,1.0,9.0,True
12,1.0,4.0,2.0,True
13,2.0,1.0,3.0,True
