Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,14.0,5.0,True
3,1.0,11.0,12.0,True
4,4.0,2.0,10.0,True
5,14.0,8.0,11.0,True
6,1.0,3.0,2.0,True
7,8.0,2.0,14.0,True
8,12.0,9.0,15.0,True
9,2.0,8.0,5.0,True
10,15.0,13.0,9.0,True
11,11.0,12.0,2.0,True
12,1.0,2.0,11.0,True
13,2.0,3.0,1.0,True
