Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,12.0,13.0,True
3,1.0,10.0,3.0,True
4,14.0,13.0,4.0,True
5,3.0,2.0,4.0,True
6,3.0,2.0,1.0,True
7,1.0,9.0,2.0,True
8,6.0,12.0,9.0,True
9,4.0,1.0,11.0,True
10,11.0,15.0,10.0,True
11,2.0,1.0,3.0,True
12,3.0,7.0,2.0,True
13,2.0,1.0,4.0,True
