day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,20.614896485867032
2,10,4,40.0,27.062880682770928
3,10,4,40.0,50.28710195360834
4,10,6,60.0,66.91016242698106
5,11,3,27.27272727272727,42.181203806935365
6,11,6,54.54545454545454,75.93457253604082
7,11,7,63.63636363636363,71.41185878515994
8,11,5,45.45454545454545,26.90799855614239
9,11,5,45.45454545454545,21.1159786197132
10,11,1,9.090909090909092,4.237412084437064
11,11,3,27.27272727272727,101.47236171031402
12,11,6,54.54545454545454,50.43575825672551
13,11,4,36.36363636363637,39.18832009918554
14,11,5,45.45454545454545,39.69450225587827
15,11,3,27.27272727272727,125.22515505249476
