Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,9.0,15.0,True
3,2.0,6.0,3.0,True
4,7.0,8.0,12.0,True
5,5.0,6.0,9.0,True
6,15.0,3.0,14.0,True
7,8.0,11.0,2.0,True
8,13.0,7.0,14.0,True
9,3.0,4.0,1.0,True
10,9.0,13.0,15.0,True
11,1.0,3.0,7.0,True
12,12.0,2.0,4.0,True
13,7.0,4.0,2.0,True
