day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,72.76738720324732
2,10,6,60.0,29.01850905567781
3,10,2,20.0,46.43470700267145
4,10,3,30.0,123.9875062636429
5,11,3,27.27272727272727,146.22105962088767
6,11,6,54.54545454545454,43.133470088436276
7,11,7,63.63636363636363,112.05368674979243
8,11,6,54.54545454545454,63.38537125205291
9,11,7,63.63636363636363,90.0951409547146
10,11,6,54.54545454545454,41.98933820923611
11,11,5,45.45454545454545,69.7731457407402
12,11,4,36.36363636363637,53.2013828973881
13,11,4,36.36363636363637,57.43189330044076
14,11,3,27.27272727272727,82.46312626801517
15,11,5,45.45454545454545,70.25118782219056
