Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,7.0,13.0,True
3,6.0,2.0,12.0,True
4,4.0,2.0,3.0,True
5,12.0,4.0,3.0,True
6,9.0,1.0,14.0,True
7,11.0,6.0,15.0,True
8,12.0,14.0,10.0,True
9,2.0,13.0,15.0,True
10,5.0,8.0,4.0,True
11,7.0,2.0,8.0,True
12,13.0,14.0,12.0,True
13,,,,False
