DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,10,0.569054715635345,0.4260127472260039,1,8.333333333333332,0,0.0,0,0.0
2,10,1.577981466697733,0.7863226035139403,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
3,10,0.5399044351212641,0.3044428276063016,1,8.333333333333332,1,8.333333333333332,0,0.0
4,10,0.7526523553281568,0.5142739236349501,4,33.33333333333333,1,8.333333333333332,0,0.0
5,11,1.300393222971695,0.7637198350159509,3,25.0,3,25.0,2,16.666666666666664
6,11,1.4687215799978086,0.5434004419043857,5,41.66666666666667,4,33.33333333333333,2,16.666666666666664
7,11,1.2174979060403028,1.0223339214146936,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
8,11,1.1783183900120202,0.5024935026194006,3,25.0,3,25.0,3,25.0
9,11,1.2447903475660387,0.7714618443892686,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
10,11,1.566347514491148,0.7682241268085891,4,33.33333333333333,4,33.33333333333333,4,33.33333333333333
11,11,0.8537305388262275,0.47124006669999974,4,33.33333333333333,2,16.666666666666664,1,8.333333333333332
12,11,1.1114999734115694,0.7128050490857312,4,33.33333333333333,3,25.0,2,16.666666666666664
13,11,0.7993866793441211,0.4301626801920941,3,25.0,1,8.333333333333332,1,8.333333333333332
14,11,1.651190427756031,0.486969874527711,3,25.0,2,16.666666666666664,2,16.666666666666664
15,11,0.6631273871599382,0.607235767057344,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
