Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,7.0,9.0,True
3,4.0,5.0,7.0,True
4,6.0,2.0,9.0,True
5,14.0,13.0,15.0,True
6,14.0,2.0,1.0,True
7,1.0,2.0,6.0,True
8,8.0,1.0,7.0,True
9,12.0,6.0,8.0,True
10,7.0,14.0,4.0,True
11,3.0,14.0,13.0,True
12,7.0,1.0,6.0,True
13,,,,False
