Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,10.0,15.0,True
3,5.0,13.0,2.0,True
4,6.0,3.0,1.0,True
5,3.0,8.0,2.0,True
6,10.0,13.0,4.0,True
7,1.0,2.0,8.0,True
8,2.0,7.0,6.0,True
9,8.0,9.0,14.0,True
10,1.0,4.0,2.0,True
11,7.0,1.0,4.0,True
12,2.0,14.0,13.0,True
13,1.0,3.0,2.0,True
