day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,153.22569422693823
2,10,4,40.0,61.06343614633006
3,10,2,20.0,40.145745814261026
4,10,4,40.0,269.02182992043055
5,11,3,27.27272727272727,76.40891067784595
6,11,4,36.36363636363637,55.84354645476793
7,11,5,45.45454545454545,103.27786915882211
8,11,4,36.36363636363637,9.978462095618456
9,11,6,54.54545454545454,58.67659543789182
10,11,4,36.36363636363637,27.949641518526914
11,11,5,45.45454545454545,54.61554968411751
12,11,2,18.181818181818183,79.48763628072079
13,11,3,27.27272727272727,43.70997722364503
14,11,3,27.27272727272727,57.37595802472335
15,11,5,45.45454545454545,54.01867871524651
