phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,10,0.4554447064910173,1.1907367173970078,طبيعي,High
future_forecast,2,11,0.1854760760488326,1.180026136734532,طبيعي,Medium
future_forecast,3,12,0.16326283043543924,1.1759209669968649,طبيعي,Medium
future_forecast,4,13,0.1769144752740618,1.3847862679949277,طبيعي,Medium
future_forecast,5,14,0.15441875028402205,1.488282258074536,طبيعي,Medium
future_forecast,6,15,0.18388104348291856,1.322508833712543,طبيعي,Low
future_forecast,7,1,0.21148724581388564,0.8859350770868236,طبيعي,Low
future_forecast,8,2,0.2653279419696018,0.35648337808902286,طبيعي,Low
future_forecast,9,3,0.24436790815000797,0.8602418609525515,طبيعي,Low
future_forecast,10,4,0.2119799459183153,1.0317436494126377,طبيعي,Low
