DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0710904093049474,0.9795006170996094,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
2,11,1.0957908736016269,1.1368837766728743,3,23.076923076923077,1,7.6923076923076925,0,0.0
3,11,1.0222985900995165,0.8932939554198344,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
4,11,0.8761837585992968,0.9092595787342497,0,0.0,0,0.0,0,0.0
5,12,0.7416269458776089,0.5607338008486107,1,7.6923076923076925,0,0.0,0,0.0
6,12,1.220515682396096,0.8829553557448453,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
7,12,0.7879445092219234,0.7771266360376822,2,15.384615384615385,1,7.6923076923076925,0,0.0
8,12,0.9579753179013698,0.8237991599166156,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
9,11,1.200508296955377,0.9799783116571203,3,25.0,3,25.0,3,25.0
10,11,0.814515307186371,0.6997992272634633,2,16.666666666666664,1,8.333333333333332,0,0.0
11,11,0.8532076090129702,0.6097201416261933,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,0.8403005380185914,0.83683922747866,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
13,11,0.8293313625297614,0.6837688116157452,3,25.0,1,8.333333333333332,0,0.0
14,11,1.066641014866302,1.0347179287013757,3,25.0,3,25.0,0,0.0
15,11,1.0740680736825106,0.7614304613217246,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
