phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.17779446470825402,0.916604224046834,طبيعي,High
future_forecast,2,10,0.164022196856562,0.9314975636365219,طبيعي,Medium
future_forecast,3,11,0.20286607773238782,0.6802770445611591,طبيعي,Medium
future_forecast,4,12,0.11959431659253342,0.9957662505065351,طبيعي,Medium
future_forecast,5,13,0.09031603908837081,1.1214895151877593,طبيعي,Medium
future_forecast,6,14,0.1287990105647756,0.7715971908474374,طبيعي,Low
future_forecast,7,15,0.12955877261548748,0.6871896992926149,طبيعي,Low
future_forecast,8,1,0.10235948680325453,0.7824845019629365,طبيعي,Low
future_forecast,9,2,0.0439521939734574,1.297212924432971,طبيعي,Low
future_forecast,10,3,0.045410767359032454,1.240030395481472,طبيعي,Low
